year,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,900103944,201702009349301400,FOREST BIOMETRICS RESEARCH INST,RICHARD ZABEL,,,BUSINESS MAN,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,Randy Norris,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,KIm Sisul,,,VICE PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,Vishnu Jetmalani,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,MATt Bassist,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,MARCIA DARM,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,SCOTT DOUGHERTY,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,SUSAn Hale,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,LINDA HIGGONS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,KAtie Hull,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,NICOLE MAHER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,LAURA MARTIN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,SANDY MOORE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,Peter Ruppe,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,ROger Swanson,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,MIKE URNESS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,PAM WELCH,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,GRant Yoshihara,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,GEorge Spencer,,,DIRECTOR EMERITUS,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,JULIE VIGELAND,,,DIRECTOR EMERITUS,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,DAVID HORSTKOTTE,,,EX OFFICIO,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201623069349301307,MULTNOMAH ATHLETIC FOUNDATION,Lisa Bendt,,,EXECUTIVE DIRECTOR,56734,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Kim Sisul,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Roger Swanson,,,VICE PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Susan Hale,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Matt Bassist,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Marcia Darm,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Scott Dougherty,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Luanna Grow,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Mark Holman,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Katie Hull,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Todd Husband,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Vishnu Jetmalani,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Keith Ketterling,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Nichole Maher,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Sandy Moore,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Nova Newcomer,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,D'Anne O'Neill,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Mike Urness,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Pam Welch,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,George Spencer,,,DIRECTOR EMERITUS,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Julie Vigeland,,,DIRECTOR EMERITUS,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Janice Marquis,,,EX OFFICIO,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931014651,201702989349301590,MULTNOMAH ATHLETIC FOUNDATION,Lisa Bendt,,,EXECUTIVE DIRECTOR,63716,0,3000,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,JAMES WALDNER,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,CAMERON BARRY,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,ANDREW LORIEGO,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,SARAH VIVIAN,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,KENTY TROUNG,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931167487,201712069349301216,PRIDE NORTHWEST INC,DEBRA PORTA,,,Past President,0,0,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,931289263,201732209349301113,PORTLAND AFFORDABLE HOUSING PRESERVATION TRUST,TED GILBERT,,,CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931289263,201732209349301113,PORTLAND AFFORDABLE HOUSING PRESERVATION TRUST,MOLLY MINK LISTON,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931289263,201732209349301113,PORTLAND AFFORDABLE HOUSING PRESERVATION TRUST,T BARRY BRENNEKE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930995686,201722859349301007,BLIND ENTERPRISES OF OREGON,Michele Elder,,,Sec/Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930995686,201722859349301007,BLIND ENTERPRISES OF OREGON,Kelley Pellerin,,,Bd. Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930995686,201722859349301007,BLIND ENTERPRISES OF OREGON,Courtni Dresser,,,Bd. Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930995686,201722859349301007,BLIND ENTERPRISES OF OREGON,Benjamin Peek,,,Chairman,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,KRIS WALLSMITH,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,BRENT USHER,,,VICE PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,TODD COWING,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,JENNIFER RYZNAR,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,ANDREA NIETO,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,MICHELLE HAMILTON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,NANCY PRIBNOW,,,HEAD OF SCHOOL,70208,0,2106,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,AARON GRIER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,PATRICK RYAN,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931081536,201740329349301274,WHOLE CHILD MONTESSORI CENTER INC,MEGAN MURRAY,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Karen L Strauhal,,,Board Secretary,14770,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Cindy Hendricks,,,Board Member,44470,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Michael Hendricks,,,Board President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Frank Strauhal,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Tom Daniels,,,Board member,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,JoAnn Daniels,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,463114493,201721049349301607,OUT AND ABOUT RESPITE SERVICES INC,Margo Dames,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,STEVE BULLOCK,,,Board Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,CORLIS MCKEEVER,,,President/CEO,174577,0,0,IRS990,Frm990PrtVIISctnA,X,,X,X,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,STEPHANIE ANERSON,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,ANNA BLACK,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,EDWIN AKWENUKE,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931015277,201701869349301170,AFRICAN AMERICAN HEALTH COALITION INC,ROY JAY,,,Board Member,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,JAMES MCCREIGHT,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,BETTY ATTEBERRY,,,IMMEDIATE PA,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,DOUGLAS JOHNSON,,,VICE PRESIDE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,BARBARA MASON,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,ANDREW J WHEELER,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,JACQUELEINE MARUSHIA-LAURAIN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,LESLIE MULLINS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,RICHARD SCHOUTEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,CLAIRE LE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,936031454,201710979349300921,WASHINGTON COUNTY HISTORICAL SOCIETY,MARK HARMON,,,EXECUTIVE DI,35553,0,3294,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,ROHIT KATIAL MD,,,IMMEDIATE PAST PRESIDENT,599,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,JENNIFER NAMAZY MD,,,DIRECTOR,599,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,AMY WAGELIE-STEFFEN MD,,,PRESIDENT,599,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,MATTHEW BOWDISH MD,,,DIRECTOR,599,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,STEVE MACHTINGER MD,,,DIRECTOR,599,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,TRAVIS MILLER MD,,,PRESIDENT ELECT,599,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,WARNER W CARR MD,,,SECRETARY/TREASURER,599,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931073658,201612919349301536,WESTERN SOCIETY OF ALLERGY ASTHMA AND IMMUNOLOGY,RENE ANDERSON-COWELL MD,,,DIRECTOR,599,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,462172193,201613209349316836,CASCADE EDUCATIONAL BROADCAST SVCS,Jenny Logan,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201613209349316836,CASCADE EDUCATIONAL BROADCAST SVCS,Matt Jacobson,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201613209349316836,CASCADE EDUCATIONAL BROADCAST SVCS,Erik Noftle,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201613209349316836,CASCADE EDUCATIONAL BROADCAST SVCS,Julie Rawitscher,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201613209349316836,CASCADE EDUCATIONAL BROADCAST SVCS,Jefferson Smith,,,Executive Director,39050,0,0,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,462172193,201733199349308203,CASCADE EDUCATIONAL BROADCAST SVCS,Jenny Logan,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201733199349308203,CASCADE EDUCATIONAL BROADCAST SVCS,Matt Jacobson,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201733199349308203,CASCADE EDUCATIONAL BROADCAST SVCS,Erik Noftle,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201733199349308203,CASCADE EDUCATIONAL BROADCAST SVCS,Julie Rawitscher,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,462172193,201733199349308203,CASCADE EDUCATIONAL BROADCAST SVCS,Jefferson Smith,,,Executive Director,38675,0,0,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,JILL NELSON,,,"PRESIDENT, BOARD MEMBER",0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,JIM SMITH,,,"FINANCE CHAIR, BOARD MEMBER",0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,JOE SQUIRES,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,TRAVIS KINDLER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,SU MIDGHALL,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,BILL NOOTENBOOM,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,JENELLE ISAACSON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,RYAN LEWIS,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,MIKE FRITZ,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,710933809,201701299349301430,ENTREPRENEURS ORGANIZATION PORTLAND CHAPTER,ROBB CROCKER,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Claire Rolfs,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Tracy Zitzelberger,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Kelly Coates,,,Vice President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Kim Duncan,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Miriam Rosenthal,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Susan Green Cooksey,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Betsy Boyd-Flynn,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Lisa Swan,,,Secretary,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Martha DeLong,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Shelagh Johnson,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Katie Riley,,,Director,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,930803636,201623499349300927,OREGON FOUNDATION FOR REPRODUCTIVE HEALT,Michelle Stranger-Hunter,,,Executive Director,0,102000,0,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,ROD STRAND,,,FIRST VICE-P,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,LARRY BRUTON,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,MAYNO BLANDING,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,JAN BRUTON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,JULIE JACKSON,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,JOAN SAVAGE,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,936031043,201711949349300436,DOG FANCIERS ASSOCIATION OF OREGON,MARY STROM-BERNARD,,,BOARD MEMBER,0,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,455501750,201623029349301502,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,MICHAEL J ZUPAN,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,455501750,201623029349301502,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,KENDRA V ZUPAN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,455501750,201623029349301502,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,SANDRA J ZUPAN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,455501750,201721849349300132,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,MICHAEL J ZUPAN,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,455501750,201721849349300132,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,KENDRA V ZUPAN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,455501750,201721849349300132,JOHN J ZUPAN FOUNDATION CO HAGEN OCONNELL LLP,SANDRA J ZUPAN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,Alan Morasch CAE,,,Executive Dir.,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,Louis Perrault MD,,,Past President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,Jacob DeLaRosa MD,,,President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,V Seenu Reddy MD,,,President-Elect,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,Daniel Engelman MD,,,Past President,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,133929315,201702219349300830,21ST CENTURY CARDIOTHORACIC SURGICAL SOCIETY,Ali Khoynezhad MD,,,Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,931099912,201731749349300213,NATIONAL ANIMAL INTEREST ALLIANCE,BARBARA REICHMAN,,,BOARD MEMBER,3600,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
