period,ein,object_id,taxpayer_name,name,business_name1,business_name2,title,org_comp,related_comp
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,CAROL A BRADLEY,,,SR VP,,513906
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,EVERETT NEWCOMB III MD,,,SR VP,,1055035
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,GAIL MUELLER,,,MANAGER,180430,
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,GEORGE DRASIN MD,,,PHYSICIAN,163940,
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,GEORGE J BROWN MD,,,President & CEO,,2278868
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,JOCELYN C WHITE MD,,,MEDICAL DIRECTOR,281328,
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,JOHN J KENAGY,,,SR VP,,614432
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,JONATHAN E AVERY,,,VP & CAO,,581450
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,JONATHAN HILL MD,,,BOARD DIRECTOR,,413763
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,LEWIS L LOW MD,,,SR VP,,693263
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,LINDA S HOFF,,,CFO & TREASURER,,838827
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,LISA CONNAIS,,,MGR HOSPICE,174477,
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,MAUREEN A BRADLEY,,,SR VP,,391624
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,ROBERT E DEWITT,,,SR VP & SEC,,484383
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,SONJA O STEVES,,,SR VP,,498289
201603,930848530,201720469349303317,LEGACY VISITING NURSE ASSOCIATION,TRENT S GREEN,,,SR VP,,659525
201512,931097066,201643199349304294,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,FLOYD F CHADEE,,,TRUSTEE,,6115759
201512,931097066,201643199349304294,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,J GREG NESS,,,TRUSTEE,,12908620
201512,931097066,201643199349304294,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,JOHN A HOOPER,,,TRUSTEE,,587256
201612,931097066,201701329349305345,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,FLOYD F CHADEE,,,TRUSTEE,,9769102
201612,931097066,201701329349305345,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,J GREG NESS,,,TRUSTEE,,42118642
201612,931097066,201701329349305345,STANDARD INSURANCE COMPANY CONTINUING HEALTH AND WELFARE BENEFIT TRUST,JOHN A HOOPER,,,TRUSTEE,,1280971
201612,930800140,201723069349301807,PROVIDENCE CHILD CENTER FOUNDATION,Santangelo Karen,,,Executive Director,0,176202
201606,930977166,201711359349304626,HUMAN SOLUTIONS INC,JEAN DEMASTER,,,FORMER EXEC DIR,155743,
201512,911854545,201603209349309845,NORTHWEST HEALTH FOUNDATION,NICHOLE MAHER,,,PRESIDENT,112158,122751
201512,911854545,201603209349309845,NORTHWEST HEALTH FOUNDATION,JASON HILTON,,,"VICE PRESIDENT, FINANCE",89686,75477
201512,911854545,201603209349309845,NORTHWEST HEALTH FOUNDATION,SUK RHEE,,,VICE PRESIDENT,63186,93825
201612,911854545,201713039349301596,NORTHWEST HEALTH FOUNDATION,NICHOLE MAHER,,,PRESIDENT,120401,118808
201612,911854545,201713039349301596,NORTHWEST HEALTH FOUNDATION,JASON HILTON,,,"VICE PRESIDENT, FINANCE",90851,78186
201612,911854545,201713039349301596,NORTHWEST HEALTH FOUNDATION,SUK RHEE,,,VICE PRESIDENT,61385,107885
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,JERI WEEKS,,,CEO,253643,0
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,BLAIN A WEST,,,CFO,216905,0
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,Michael Fite,,,Chief Medical Officer,233913,0
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,Jonathan Hall,,,DENTAL DIRECTOR,166626,0
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,Sarah Gilman-Short,,,PhYSICIAN,192242,0
201512,273524752,201643199349309819,NEIGHBORHOOD HEALTH CENTER,Michael Harper,,,Dentist,150022,0
201612,930196209,201721329349307407,IBEW LOCAL NO 48,GARY YOUNG,,,BUSINESS MANAGER,172695,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,WAYNE CHOW,,,PRESIDENT & ORGANIZE,167452,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,MICHAEL BRIDGES,,,BUSINESS REP,160768,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,TIM W FOSTER,,,ASST BUSINESS MNGR,161228,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,AARON C BARBER-STRONG,,,ORGANIZER,160729,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,ROBIN N RABIROFF,,,BUSINESS REP,161733,
201612,930196209,201721329349307407,IBEW LOCAL NO 48,DONNA J HAMMOND,,,BUSINESS REP,161272,
201606,930474800,201721309349304107,BOYS AND GIRLS CLUB OF PORTLAND METROPOLITAN AREA,HUBERT ERIN,,,CHIEF EXECUTIVE OFFICER,226359,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,RON MORGAN,,,CHIEF EXECUTIVE OFFICER,263246,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,LEE HEROLD,,,CHIEF MEDICAL OFFICER,206078,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,HOLLY AHLGRIM,,,VETERINARIAN,178556,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,ASHLEY MAGEE,,,VETERINARIAN,172469,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,LADAN MOHAMMAD ZADEH,,,VETERINARIAN,161505,0
201606,930621534,201603079349300995,DOVELEWIS EMERGENCY ANIMAL HOSPITAL INC,MARINA RICHTER,,,VETERINARIAN,162200,0
201606,930706892,201711359349308951,DE PAUL TREATMENT CENTERS INC,MAREE WACKER,,,CEO,199880,0
201606,930706892,201711359349308951,DE PAUL TREATMENT CENTERS INC,ROBERT A SEDERSTROM,,,CFO,182458,0
201606,930706892,201711359349308951,DE PAUL TREATMENT CENTERS INC,CHANEY REEL DAVIS,,,MEDICAL SERV MGR,169089,0
201512,930471873,201603199349309495,ROSE VILLA INC,Steven Brower,,,Director of Food,150444,
201512,930471873,201603199349309495,ROSE VILLA INC,Vassar T Byrd,,,CEO,215540,
201602,930613108,201710179349300506,FRIENDSHIP HEALTH CENTER,SEPTEMBER FRAY,,,EXECUTIVE DIRECTOR,206397,
201606,930557964,201701359349312340,IMPACT NW,SUSAN STOLTENBERG,,,EXECUTIVE DIRECTOR (PART-YEAR),175349,0
201612,263035522,201731569349300773,LIONS VISIONGIFT,BARBARA L CROW,,,CEO,218591,
201606,931086629,201721329349306927,SELF ENHANCEMENT INC,TONY L HOPSON SR,,,PRESIDENT & CEO,266102,0
201609,930307250,201721359349311007,WAVERLEY COUNTRY CLUB,BRUCE PRUITT,,,CHIEF OPERATING OFFICER,276737,0
201607,273990987,201731669349301288,FOODCORPS INC,CURTIS ELLIS,,,CEO,162844,0
201606,931134865,201721329349307602,PORTLAND CENTER STAGE,CHRIS COLEMAN,,,ARTISTIC DIRECTOR/PRESIDEN,179859,0
201606,930738797,201623199349307087,FRENCH AMERICAN INTERNATIONAL SCHOOL,PAMELA K DREISEN,,,HEAD OF SCHOOL,159980,
201512,930232289,201613139349301431,POINT WEST CREDIT UNION,Amy Nelson,,,"CEO, TREASURER",171895,0
201512,930386792,201623169349304612,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,MATTHEW DEVORE,,,SCOUT EXECUTIVE,198075,
201612,930386792,201723189349313277,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,ROBERT CORNILLES,,,PAST BOARD CHAIR,,
201612,930386792,201723189349313277,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,STEVEN W SEYMOUR,,,LEGAL CHAIR,,
201612,930386792,201723189349313277,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,GREGORY T BRETZING,,,DIRECTOR,,
201612,930386792,201723189349313277,CASCADE PACIFIC COUNCIL BOY SCOUTS OF AMERICA,MATTHEW DEVORE,,,SCOUT EXECUTIVE,256516,
201606,931312090,201731329349306928,SELF ENHANCEMENT FOUNDATION,TONY L HOPSON SR,,,PRESIDENT & CEO,0,266102
201512,931293344,201613209349309966,NORTHWEST HEALTH FOUNDATION FUND II,NICHOLE MAHER,,,PRESIDENT,122751,112158
201512,931293344,201613209349309966,NORTHWEST HEALTH FOUNDATION FUND II,JASON HILTON,,,"VICE PRESIDENT, FINANCE",75477,89686
201512,931293344,201613209349309966,NORTHWEST HEALTH FOUNDATION FUND II,SUK RHEE,,,VICE PRESIDENT,93825,63186
201612,931293344,201723039349301132,NORTHWEST HEALTH FOUNDATION FUND II,NICHOLE MAHER,,,PRESIDENT,118808,120401
201612,931293344,201723039349301132,NORTHWEST HEALTH FOUNDATION FUND II,JASON HILTON,,,"VICE PRESIDENT, FINANCE",78186,90851
201612,931293344,201723039349301132,NORTHWEST HEALTH FOUNDATION FUND II,SUK RHEE,,,VICE PRESIDENT,107885,61385
201606,931196933,201613439349300336,HOUSECALL PROVIDERS INC,JC PROVOST APRN DNP FNP,,,NP,154262,
201606,931196933,201613439349300336,HOUSECALL PROVIDERS INC,LARA GARRETT MD,,,HOSPICE MED DIR,242066,
201606,931196933,201613439349300336,HOUSECALL PROVIDERS INC,PAMELA R MINOR,,,MEDICAL DIRECTOR,236932,
201606,931196933,201613439349300336,HOUSECALL PROVIDERS INC,TERRI HOBBS,,,Executive Dir.,237235,
201612,930843521,201731999349300533,FRESHWATER TRUST,JOE WHITWORTH,,,PRESIDENT,193967,
201612,930843521,201731999349300533,FRESHWATER TRUST,ALAN HORTON,,,MANAGING DIRECTOR,156322,
201606,320016048,201711049349301511,PORTLAND BUSINESS ALLIANCE,SANDRA MCDONOUGH,,,PRESIDENT & CEO,361116,0
201606,320016048,201711049349301511,PORTLAND BUSINESS ALLIANCE,MARION HAYNES,,,VP-GOVT. RELATIONS,170466,0
201606,320016048,201711049349301511,PORTLAND BUSINESS ALLIANCE,LYNNAE BERG,,,VP-DOWNTOWN SVCS,151759,0
201606,320016048,201711049349301511,PORTLAND BUSINESS ALLIANCE,DAVID THOMPSON,,,VP-MEMBERSHIP,162544,0
201612,930391599,201721779349301267,OREGON HISTORICAL SOCIETY,KERRY TYMCHUK,,,EXECUTIVE DIRECTOR,312054,0
201606,930578172,201731359349313163,HOUSING NORTHWEST INC AND SUBSIDIARIES COLLEGE HOUSING NORTHWEST,DAVID GARNAND,,,EXECUTIVE DIRECTOR,0,160000
201609,930718154,201731329349302443,NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,JOE FINKBONNER,,,EXECUTIVE DIRECTOR,163069,
201612,930825821,201711239349301536,OAKS PARK ASSOCIATION,Joe Norling,,,CEO,223169,0
201612,930131365,201731359349305613,SERVICE EMPLOYEES INTL UNION LOCAL 49,Meg Niemi,,,President,151341,
201606,930391547,201721359349313552,OREGON COLLEGE OF ART AND CRAFT,DENISE MULLEN,,,PRESIDENT,171733,0
201612,930323668,201731329349306603,NW PRIORITY CREDIT UNION,Mark Turnham,,,Exec Director/CEO,217407,0
201612,930323668,201731329349306603,NW PRIORITY CREDIT UNION,Julianne Garren,,,CFO,104299,0
201612,930323668,201731329349306603,NW PRIORITY CREDIT UNION,Susan Greenshields,,,COO,101949,0
201606,930718337,201740169349300284,OREGON ZOO FOUNDATION,JANI IVERSON,,,DIRECTOR,178022,0
201606,931249298,201740399349300149,LOWER COLUMBIA ESTUARY PARTNERSHIP,DEBRAH MARRIOTT,,,Exec. Dir/Sec.,179818,
201606,931315027,201731359349307678,OREGON MANUFACTURING EXTENSION PARTNERSHIP INC,CHRISTOPHER SCHERER,,,President,227235,
201606,931315027,201731359349307678,OREGON MANUFACTURING EXTENSION PARTNERSHIP INC,MICHELLE FUSAK,,,VP OF FINANCE,162396,
201606,930504473,201701359349310950,PORTLAND JEWISH ACADEMY,STEVEN ALBERT,,,EXECUTIVE DIRECTOR,231645,
201606,930504473,201701359349310950,PORTLAND JEWISH ACADEMY,BETH GERMAIN,,,CFO,183656,
201606,931037330,201701329349302515,NETWORK FOR OREGON AFFORDABLE HOUSING,WILLIAM A VAN VLIET,,,EXECUTIVE DIRECTOR,185141,0
201606,931037330,201701329349302515,NETWORK FOR OREGON AFFORDABLE HOUSING,JONI-MARIE A HARTMANN,,,DEPUTY DIRECTOR,159674,0
201606,931037330,201701329349302515,NETWORK FOR OREGON AFFORDABLE HOUSING,HEATHER GRAHAM,,,MANAGING DIRECTOR,156040,0
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,227313
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,BRONWYN J HOUSTON,,,EX-OFFICIO,,221353
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,DANNY E LEONHARDT MD,,,Trustee,,283725
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,LAUREN H ROSE MD,,,Trustee,,291713
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,MADLYN A MURREY,,,EX-OFFICIO,,320820
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,391624
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,MONICA C WEHBY,,,FORMER TRUSTEE,,787773
201603,931314469,201740469349302904,RANDALL CHILDRENS HOSPITAL FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,305918
201512,911307530,201603199349310295,NATIONAL CHRISTIAN COMMUNITY FOUNDATION,FORREST D REINHARDT,,,PRESIDENT,174113,0
201512,931050144,201603199349310540,ECOTRUST,SPENCER BEEBE,,,CHAIR / PRESIDENT,222967,0
201512,931050144,201603199349310540,ECOTRUST,ADAM LANE,,,ASSISTANT TREASURER / CFO,153440,0
201512,931050144,201603199349310540,ECOTRUST,BETTINA VON HAGEN,,,"CEO, EFMI",0,214644
201512,931050144,201603199349310540,ECOTRUST,AMRITA VIJAY KUMAR VATSAL,,,"DIRECTOR, EFMI",0,168830
201612,931050144,201713009349300341,ECOTRUST,SPENCER BEEBE,,,EXECUTIVE CHAIR,241269,0
201612,931050144,201713009349300341,ECOTRUST,ADAM LANE,,,CFO / COO,167099,0
201612,931050144,201713009349300341,ECOTRUST,BETTINA VON HAGEN,,,"CEO, EFMI",0,194489
201606,931190983,201633069349301173,LIBRARY FOUNDATION,Merris Sumrall,,,"CEO, Ex-officio trustee",185307,0
201606,936038158,201741329349306919,OREGON-WASHINGTON CARPENTERS-EMPLOYERS APPRETICESHIP TRAINING TRUST FUND,JOHN STEFFENS,,,ADMINISTRATOR,163457,0
201506,936038158,201711329349307106,OREGON-WASHINGTON CARPENTERS-EMPLOYERS APPRETICESHIP TRAINING TRUST FUND,JOHN STEFFENS,,,ADMINISTRATOR,150617,0
201606,931149789,201701309349303145,ALL HANDS RAISED,DAN RYAN,,,CHIEF EXECUTIVE OFFICER,154781,0
201608,931098105,201731039349300528,FRIENDS OF THE CHILDREN-PORTLAND,TERRI SORENSEN,,,PRESIDENT,14953,190043
201608,930386885,201701819349301155,EASTER SEALS OREGON,J DAVID CHEVEALLIER,,,PRESIDENT/CEO,168723,0
201512,911829325,201613199349310306,OREGON CLIMATE TRUST,SEAN PENRITH,,,Executive Dir.,321298,
201612,911829325,201722349349300912,OREGON CLIMATE TRUST,SEAN PENRITH,,,Executive Dir.,300813,
201612,910982918,201722069349301502,PACIFIC FISHERY MANAGEMENT COUNCIL,DONALD MCISAAC,,,FORMER EXECUTIVE DIRECTOR,285847,0
201612,910982918,201722069349301502,PACIFIC FISHERY MANAGEMENT COUNCIL,CHARLES A TRACY,,,EXECUTIVE DIRECTOR,182681,0
201612,910982918,201722069349301502,PACIFIC FISHERY MANAGEMENT COUNCIL,MICHAEL BURNER,,,DEPUTY DIRECTOR,165739,0
201512,930988354,201622809349300542,HEATHERINGTON FOUNDATION FOR INNOVATION AND EDUCATION IN HEALTH CARE,JEFF HEATHERINGTON,,,TREASURER,0,657263
201609,930386791,201742079349300049,BOYS AND GIRLS AID SOCIETY OF OREGON,SUZAN HUNTINGTON,,,PRESIDENT & CEO,151243,0
201606,930771304,201710489349300921,CONCORDIA UNIVERSITY FOUNDATION,Gary Withers,,,Executive Vice President,246493,0
201606,930771304,201710489349300921,CONCORDIA UNIVERSITY FOUNDATION,Kevin Matheny,,,Chief Dev. Officer,208470,0
201606,421693707,201642759349300304,CARPENTERS INDUSTRIAL COUNCIL UBC,TONY HADLEY,,,EXEC SEC/TREASURER,191424,
201606,930923476,201701049349301510,CLEAN AND SAFE INC,LYNNAE BERG,,,EXECUTIVE DIRECTOR,151759,0
201606,930548870,201643139349302284,NORTHWEST REGIONAL RE-ENTRY CENTER,BRIAN J MARTINEK,,,EXECUTIVE DIRECTOR,174215,
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,ANNE T GREER,,,ASST. SECRETARY,,227313
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,ANTHONY J MELARAGNO,,,FORMER EX-OFFICIO,,604102
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,JONATHAN E AVERY,,,EX-OFFICIO,,581450
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,K RENA WHITTAKER,,,EX-OFFICIO,,210227
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,MAUREEN A BRADLEY,,,EX-OFFICIO,,391624
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,MONICA C WEHBY MD,,,FORMER TRUSTEE,,787773
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,PATRICIA M GIANELLI,,,ASST. TREASURER,,305918
201603,237017276,201720469349302777,GOOD SAMARITAN FOUNDATION,STEVEN L MANSBERGER MD,,,Trustee,,283407
201606,936097406,201721329349307322,WILLAMETTE CARPENTER TRAINING CENTER INC,JEFFREY JEWELL,,,CONTROLLER,152992,0
201612,930519925,201740979349300419,NECA-IBEW ELECTRICAL TRAINING CENTER,Barry Moreland,,,Safety Director,150582,
201612,930519925,201740979349300419,NECA-IBEW ELECTRICAL TRAINING CENTER,ROD BELISLE,,,TRAINING DIRECT,163860,
201512,611541009,201623129349300127,VOXENT,D GORDON,,,CEO/DIRECTOR,327493,0
201512,611541009,201623129349300127,VOXENT,D ALLOGOOD WHITE,,,DIRECTOR,0,376065
201512,611541009,201623129349300127,VOXENT,M GALLOWAY,,,DIRECTOR,0,270447
201512,611541009,201623129349300127,VOXENT,K CUSTER,,,SECRETARY,0,400098
201512,611541009,201623129349300127,VOXENT,A TINER,,,MANAGER,203137,0
201612,611541009,201703199349307080,VOXENT,D GORDON,,,CEO/DIRECTOR (THROUGH 11/18/16),615887,0
201612,611541009,201703199349307080,VOXENT,A SEARS,,,CHAIR (STARTING 11/19/16),0,344899
201612,611541009,201703199349307080,VOXENT,S WHITELEY-ROSS,,,TREASURER (11/19/16),0,278077
201612,611541009,201703199349307080,VOXENT,A TINER,,,MANAGER,253881,0
201612,611541009,201703199349307080,VOXENT,M BRUNSWICK,,,MANAGER,264690,0
201612,271791162,201711349349301111,INTERNATIONAL LIVING FUTURE INSTITUTE,AMANDA STURGEON,,,,184550,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,TRAVIS ERI,,,BUSINESS MGR/FIN SEC,209994,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,RICK E MAIN,,,BUSINESS REP,164361,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,MARCIA L GRAIL,,,BUSINESS REP,169203,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,JACK E CARTER JR,,,BUSINESS REP,173034,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,ROBERT E CLARKSON,,,BUSINESS REP,154056,
201612,930196216,201700879349301105,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,DAVID RONDEAU,,,BUSINESS REP,163405,
201609,931068802,201720409349301017,WESTERN ENERGY INSTITUTE,CHUCK MEYER,,,SECRETARY AND PRESIDENT,358984,0
201512,204626312,201623159349302527,OREGON AND SOUTHERN IDAHO LABORERS - EMPLOYERS TRAINING TRUST FUND,AL DEVITA,,,TRAINING DIRECTOR,170122,0
201606,930386850,201731359349310833,MITTLEMAN JEWISH COMMUNITY CENTER,STEVEN ALBERT,,,EXECUTIVE DIRECTOR,,231645
201606,930386850,201731359349310833,MITTLEMAN JEWISH COMMUNITY CENTER,BETH GERMAIN,,,CFO,,183656
201608,931300690,201740779349300404,FRIENDS OF THE CHILDREN,TERRI SORENSEN,,,PRESIDENT,186343,14603
201609,930444844,201742059349301114,OREGON HEALTH CARE ASSOCIATION,Linda Kirschbaum,,,ALF/RCF Director,202445,
201609,930444844,201742059349301114,OREGON HEALTH CARE ASSOCIATION,Phil Bently,,,Sr VP Gov't Affai,227791,
201609,930444844,201742059349301114,OREGON HEALTH CARE ASSOCIATION,JAMES A CARLSON,,,President,1361486,
201606,930386825,201740309349301324,JEWISH FEDERATION OF GREATER PORTLAND,MARC N BLATTNER,,,President & CEO,262078,
201612,930806912,201712089349301211,RONALD MCDONALD HOUSE CHARITIES OF OREGON AND SOUTHWEST WASHINGTON,JESSICA MILLER,,,CHIEF EXECUTIVE OFFICER,164666,0
201606,931042868,201730409349301618,ALL CLASSICAL PUBLIC MEDIA INC,JACK ALLEN,,,PRESIDENT/CEO,188743,0
201606,931042868,201730409349301618,ALL CLASSICAL PUBLIC MEDIA INC,ERIC BEHNY,,,SALESPERSON,171846,0
201706,931042868,201743179349304834,ALL CLASSICAL PUBLIC MEDIA INC,JACK ALLEN,,,PRESIDENT/CEO,198043,0
201706,931042868,201743179349304834,ALL CLASSICAL PUBLIC MEDIA INC,ERIC BEHNY,,,SALESPERSON,181515,0
201603,931240928,201710469349302041,OREGON BUSINESS COUNCIL CHARITABLE INSTITUTE,DUNCAN WYSE,,,EXECUTIVE DIRECTOR,0,291419
201609,930114390,201710289349300006,ARLINGTON CLUB,MICHAEL LEGG,,,GENERAL MANAGER,256776,0
201510,930333036,201602429349300430,PORTLAND ROSE FESTIVAL FOUNDATION,JEFF CURTIS,,,CEO,157824,0
201610,930333036,201731639349300993,PORTLAND ROSE FESTIVAL FOUNDATION,JEFF CURTIS,,,CEO,173995,0
201606,261652936,201721089349300782,OREGON BUILT ENVIRONMENT AND SUSTAINABLE TECHNOLOGIES CENTER INC,DAVID KENNEY,,,Executive Dir.,199500,
201512,900586696,201633149349302153,CLEAN ENERGY WORKS INC,TIM MILLER,,,PRESIDENT AND CEO,179628,0
201512,900586696,201633149349302153,CLEAN ENERGY WORKS INC,SHIRLEY CYR,,,CFO,151564,0
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Jack Friedman Thru 615,,,President/CEO,0,888701
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Mike Cotton Eff 715,,,President/CEO,0,349580
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Jeffrey Butcher Thru 915,,,Treasurer / CFO,0,382448
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Cindy Strauss,,,EVP/Chief Legal Officer,0,1591056
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Alison S Schrupp,,,CSO,0,450919
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Barbara L Christensen,,,Chief Sales & Mkt. Officer,0,328088
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Michael G White,,,COO / Interim CFO,0,693741
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Bruce W Wilkinson,,,CIO,0,348299
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Robert A Gluckman,,,CMO,0,909281
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Carrie Smith,,,Chief Compliance Officer,0,308110
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Stephanie C Dreyfuss,,,Dir. Network Develop.,0,310448
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Mark A Whitaker,,,Medical Director,0,314121
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Rakesh Pai,,,Medical Director,0,289914
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Susan Abate,,,Dir. Quality Med. Mgr.,0,311803
201512,911861964,201603209349315145,PROVIDENCE PLAN PARTNERS,Sally Marsh,,,Account Executive,0,267826
201606,931297104,201700679349300855,ALBERTINA KERR CENTERS FOUNDATION,CHRISTOPHER J KRENK MSW,,,EX-OFFICIO,0,331814
201606,931297104,201700679349300855,ALBERTINA KERR CENTERS FOUNDATION,JERALD A HOFFERT MBA,,,CHIEF FINANCIAL OFFICER/CO,0,185891
201606,680401509,201633199349312103,NEW BUILDINGS INSTITUTE,RALPH DINOLA,,,CHIEF EXEC. OFFICER,183112,0
201606,930803139,201623209349302397,AMERICAN FEDERATION OF TEACHERS OREGON FEDERATION 5017,Dawnette McCloud,,,Exec President,158563,
201606,930803139,201711329349307081,AMERICAN FEDERATION OF TEACHERS OREGON FEDERATION 5017,Dawnette McCloud,,,Exec President,158563,
201612,421606106,201741929349300544,FOUNDATIONS FOR A BETTER OREGON,SUE HILDICK,,,PRESIDENT,262986,0
201612,421606106,201741929349300544,FOUNDATIONS FOR A BETTER OREGON,JULIE SMITH,,,SENIOR PROGRAM DIRECTOR,156195,0
201612,943166095,201741249349301674,WILD SALMON CENTER,Guido R Rahr III,,,President & CEO,214578,0
201606,930725294,201740399349301274,OREGON PARTNERSHIP INC DBA LINES FOR LIFE,DWIGHT HOLTON,,,CEO,182787,
201612,930196219,201741309349301249,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND HELPERS LOCAL UNION NO 162,Mark S Davison,,,President,156517,
201612,930196219,201741309349301249,GENERAL TEAMSTERS AUTO TRUCK DRIVERS AND HELPERS LOCAL UNION NO 162,Robert W Sleight,,,Secretary-Treas,161731,
201512,931293103,201623209349313947,OREGON HEALTH CARE QUALITY CORPORATION,CHRISTENSEN MYLIA,,,EXECUTIVE DIRECTOR,203488,0
201612,931293103,201732989349301753,OREGON HEALTH CARE QUALITY CORPORATION,Christensen Mylia,,,EXECUTIVE DIRECTOR,210520,0
201612,931293103,201732989349301753,OREGON HEALTH CARE QUALITY CORPORATION,Merryman Steve,,,Senior Director of Informatics and P,170839,0
201512,205090246,201623159349302562,GREEN ELECTRONICS COUNCIL,SCOTT DAVIS,,,INTERIM CEO / CHIEF FINANCIAL OFFICE,171310,0
